date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:52	52255/52255	---M--	200	added ('OK')	image/jpeg	etag:%2266c2cb180af2dc058aa68111d6ea21fa%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x164/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x164/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:53	13852/13852	---M--	200	added ('OK')	image/jpeg	etag:%22a4003ef709b8dc4ad87b64e03b19b3c2%22	https://s3.amazonaws.com/weblionmedia-spectr/img/255x164/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/255x164/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:54	5276/5276	---M--	200	added ('OK')	image/jpeg	etag:%22b5f732b0dbc81c44b1c975984037b3e3%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/9.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/9.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:55	10436/10436	---M--	200	added ('OK')	image/jpeg	etag:%22e5a645949bf1588c69d61c6d9b450938%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/10.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/10.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:56	12158/12158	---M--	200	added ('OK')	image/jpeg	etag:%22a30090b25dda2ab0a535d8c3dbb2b02f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/11.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/11.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:58	9736/9736	---M--	200	added ('OK')	image/jpeg	etag:%22c9255c5b52672d50a712e40c8c5712b1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/190x133/12.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/190x133/12.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:31:59	10916/10916	---M--	200	added ('OK')	image/jpeg	etag:%220acb21855b6ea866fdea6ae3a77068ed%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:01	18811/18811	---M--	200	added ('OK')	image/jpeg	etag:%223c12abd1f657493445948adcab8df132%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:02	16755/16755	---M--	200	added ('OK')	image/jpeg	etag:%22333c1f4ce0abfc7cd68e008c45cdd320%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:03	6825/6825	---M--	200	added ('OK')	image/jpeg	etag:%22d985b8862c3b522cbc130d8d48478e9f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:05	7185/7185	---M--	200	added ('OK')	image/jpeg	etag:%227e21af47499129c57147cc7697f483cc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/5.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:06	12393/12393	---M--	200	added ('OK')	image/jpeg	etag:%22fab003545d15aaa73a36d1b2a4d8cd23%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/6.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:07	7357/7357	---M--	200	added ('OK')	image/jpeg	etag:%229e2a26c1ce296629ba0e3ee3ccaded6f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/7.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:09	6680/6680	---M--	200	added ('OK')	image/jpeg	etag:%2212fcdd446a6a508d6275809d2e6e4a24%22	https://s3.amazonaws.com/weblionmedia-spectr/img/280x164/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/280x164/8.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:11	63259/63259	---M--	200	added ('OK')	image/jpeg	etag:%2243e8acc4dc78475af279db40fe84d05f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x164/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x164/1.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:11	8579/8579	---M--	200	added ('OK')	image/jpeg	etag:%2239f3d096b2a262f86377ef08bed532ab%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x164/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x164/2.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:13	48652/48652	---M--	200	added ('OK')	image/jpeg	etag:%22486f1a26df35cc867fd5a7b75412c709%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x164/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x164/3.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:14	12466/12466	---M--	200	added ('OK')	image/jpeg	etag:%227e40a8d7efaa0bccb013248c7d5d5a12%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x164/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x164/4.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:15	39165/39165	---M--	200	added ('OK')	image/jpeg	etag:%220baeea8d698b7a0c8194e6fa2df0bfa3%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x164/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x164/5.jpg	(from http://spectr-html.weblionmedia.net/home_style_six.html)
12:32:17	42202/42202	---M--	200	added ('OK')	image/jpeg	etag:%22fd6b484e0993618a4a9d6645696a2c6f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x500/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x500/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:17	8838/8838	---M--	200	added ('OK')	image/jpeg	etag:%2245888c9d9b4c9323f8738cc8e630eb4c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:19	10779/10779	---M--	200	added ('OK')	image/jpeg	etag:%22ef987411cf6dfe3799cb2e1fa31f0a2d%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/13.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/13.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:21	26591/26591	---M--	200	added ('OK')	image/jpeg	etag:%227101bef24195aea04f36f8f48a535f5c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/15.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/15.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:22	23216/23216	---M--	200	added ('OK')	image/jpeg	etag:%222f5188316bebb4ed2b6654eddf968c57%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/16.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/16.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:24	11310/11310	---M--	200	added ('OK')	image/jpeg	etag:%2286afb8f467eb9b1b5f82cb089c980cbb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/17.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/17.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:26	22013/22013	---M--	200	added ('OK')	image/jpeg	etag:%221631fcdc7205a08095a130a4d5960895%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/18.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/18.jpg	(from http://spectr-html.weblionmedia.net/category_style_one.html)
12:32:29	21659/21659	---M--	200	added ('OK')	image/jpeg	etag:%22ad42d3541a45796cd9639c514fe4912d%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/5.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:29	76884/76884	---M--	200	added ('OK')	image/jpeg	etag:%22b1a7324d47c3206ffa4a8949e9fad03b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/568x500/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/568x500/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:30	18483/18483	---M--	200	added ('OK')	image/jpeg	etag:%2266e9849289351d797d674b10703a1dc6%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/7.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:32	8769/8769	---M--	200	added ('OK')	image/jpeg	etag:%22f88f13c4422685e47b92421133606697%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/6.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:33	24762/24762	---M--	200	added ('OK')	image/jpeg	etag:%22f9b93faa35cfcb7caf0c35050c97f6f9%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/4.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:34	7548/7548	---M--	200	added ('OK')	image/jpeg	etag:%229416e7626f0c3fcf37395b7fb9537ada%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/11.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/11.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:35	13854/13854	---M--	200	added ('OK')	image/jpeg	etag:%22173c3de3c61276f8caa3fd95de0b3488%22	https://s3.amazonaws.com/weblionmedia-spectr/img/223x156/12.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/223x156/12.jpg	(from http://spectr-html.weblionmedia.net/category_style_two.html)
12:32:38	75834/75834	---M--	200	added ('OK')	image/jpeg	etag:%226363ab74e3c07191c3da160e60c547ba%22	https://s3.amazonaws.com/weblionmedia-spectr/img/568x500/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/568x500/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:39	34929/34929	---M--	200	added ('OK')	image/jpeg	etag:%22c69d7351fa0142866c7f05e0a10b617f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/568x248/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/568x248/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:40	11415/11415	---M--	200	added ('OK')	image/jpeg	etag:%2283f2a3a5061612aa12e6e5bced7d6cf7%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/8.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:41	22796/22796	---M--	200	added ('OK')	image/jpeg	etag:%22e61e4b1b1b759f20aea49bdf36795717%22	https://s3.amazonaws.com/weblionmedia-spectr/img/282x248/9.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/282x248/9.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:43	30659/30659	---M--	200	added ('OK')	image/jpeg	etag:%22d1520786046cb3b783afa6bb6fbaee78%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/21.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/21.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:44	23805/23805	---M--	200	added ('OK')	image/jpeg	etag:%22d90ab554b23f5971eb3fb581365b59f1%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/19.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/19.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:46	15260/15260	---M--	200	added ('OK')	image/jpeg	etag:%22e5244a82c9c9f77e67db2a004b3465e7%22	https://s3.amazonaws.com/weblionmedia-spectr/img/345x242/20.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/345x242/20.jpg	(from http://spectr-html.weblionmedia.net/category_style_three.html)
12:32:47	54159/54159	---M--	200	added ('OK')	image/jpeg	etag:%2240eb5fa5143ab3c440ed773430357073%22	https://s3.amazonaws.com/weblionmedia-spectr/img/567x393/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/567x393/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:49	61673/61673	---M--	200	added ('OK')	image/jpeg	etag:%221a1841af272a7556749a4d9fadd13b13%22	https://s3.amazonaws.com/weblionmedia-spectr/img/567x393/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/567x393/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:49	10727/10727	---M--	200	added ('OK')	image/jpeg	etag:%2202a6dbe04514ac667c9591c60e8460cb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:51	4514/4514	---M--	200	added ('OK')	image/jpeg	etag:%22ab0b6b5dbf5d64166e3b5c7238876eec%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:52	14795/14795	---M--	200	added ('OK')	image/jpeg	etag:%22d7572c92ac73f14fcfcbc5053ebb9ef4%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:53	7812/7812	---M--	200	added ('OK')	image/jpeg	etag:%2201aa20d2a96c506ad1d647b10924c30b%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/4.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:54	13001/13001	---M--	200	added ('OK')	image/jpeg	etag:%22e3eaa301c859306dc888fe163c420c33%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/5.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:56	5033/5033	---M--	200	added ('OK')	image/jpeg	etag:%22590d1e0abd561ad7a1106bba3f99d0e4%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/6.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:57	16844/16844	---M--	200	added ('OK')	image/jpeg	etag:%222cbed956bf276f3304beef9e7a2008eb%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/7.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:32:58	8049/8049	---M--	200	added ('OK')	image/jpeg	etag:%22938de1feeef456b8c1c68ac9aabd466e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/270x189/8.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/270x189/8.jpg	(from http://spectr-html.weblionmedia.net/category_style_four.html)
12:33:00	63188/63188	---M--	200	added ('OK')	image/jpeg	etag:%22ebf1f4df0cb5c16127cd848d85a8c768%22	https://s3.amazonaws.com/weblionmedia-spectr/img/710x366/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/710x366/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_five.html)
12:33:01	20930/20930	---M--	200	added ('OK')	image/jpeg	etag:%225cd0ecc249df438fdf2077b202a70198%22	https://s3.amazonaws.com/weblionmedia-spectr/img/710x366/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/710x366/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_five.html)
12:33:03	47340/47340	---M--	200	added ('OK')	image/jpeg	etag:%2202058dd30c17cbc0d81faf15c86ac855%22	https://s3.amazonaws.com/weblionmedia-spectr/img/710x366/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/710x366/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_five.html)
12:33:04	12813/12813	---M--	200	added ('OK')	image/jpeg	etag:%22efd87ef6c3cd4a6b1a503d47f480ca21%22	https://s3.amazonaws.com/weblionmedia-spectr/img/710x366/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/710x366/4.jpg	(from http://spectr-html.weblionmedia.net/category_style_five.html)
12:33:06	61630/61630	---M--	200	added ('OK')	image/jpeg	etag:%22aac3120beb6e5e7c87220a37fb73bad2%22	https://s3.amazonaws.com/weblionmedia-spectr/img/710x366/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/710x366/5.jpg	(from http://spectr-html.weblionmedia.net/category_style_five.html)
12:33:07	85351/85351	---M--	200	added ('OK')	image/jpeg	etag:%2274bf261f5392fd079f6daed9257c826f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x535/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x535/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:09	112745/112745	---M--	200	added ('OK')	image/jpeg	etag:%22b3e2346c5c05f5c773f44b7652d2e6a9%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x535/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x535/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:11	9213/9213	---M--	200	added ('OK')	image/jpeg	etag:%2299e0ca7b368aaed05684950a2a52019d%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/1.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:11	126060/126060	---M--	200	added ('OK')	image/jpeg	etag:%22df798441c2916017c686d742c83f8c41%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x535/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x535/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:12	7677/7677	---M--	200	added ('OK')	image/jpeg	etag:%22e2b414c8e7945787d7e08fe90eefb778%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/2.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:13	21985/21985	---M--	200	added ('OK')	image/jpeg	etag:%2239d1e09f292f9a7987b6a0f6baf27c31%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/3.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/3.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:14	5125/5125	---M--	200	added ('OK')	image/jpeg	etag:%22146f33381398b9fdba64288470c3d38f%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/4.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:16	16037/16037	---M--	200	added ('OK')	image/jpeg	etag:%22c1a16cc736c28f783e59e0d9870e5296%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/5.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/5.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:17	7669/7669	---M--	200	added ('OK')	image/jpeg	etag:%2206e1cd714d4306f00d2ee11e828a3d45%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/6.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/6.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:19	20253/20253	---M--	200	added ('OK')	image/jpeg	etag:%2257c9fafe872f03b541e4e12d5df8b2cc%22	https://s3.amazonaws.com/weblionmedia-spectr/img/273x206/7.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/273x206/7.jpg	(from http://spectr-html.weblionmedia.net/category_style_six.html)
12:33:21	59549/59549	---M--	200	added ('OK')	image/jpeg	etag:%22a833ad8cf68f2950f9663dbdbc166e41%22	https://s3.amazonaws.com/weblionmedia-spectr/img/1140x535/4.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/1140x535/4.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:21	1912/1912	---M--	200	added ('OK')	image/png	etag:%22c73fcdff6bf36ec120797e1d31f5aca6%22	https://s3.amazonaws.com/weblionmedia-spectr/img/author-img.png	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/author-img.png	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:23	41082/41082	---M--	200	added ('OK')	image/jpeg	etag:%2240814d9da34acc7a70c820354a2f625e%22	https://s3.amazonaws.com/weblionmedia-spectr/img/702x371/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/702x371/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:24	10624/10624	---M--	200	added ('OK')	image/jpeg	etag:%229657f99f0f958c80d5eba74886c3f26c%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/1.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/1.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
12:33:25	6185/6185	---M--	200	added ('OK')	image/jpeg	etag:%22d5ae99bf0a162c9c07f4693b53b4a7ee%22	https://s3.amazonaws.com/weblionmedia-spectr/img/230x168/2.jpg	C:/Users/user/Documents/primauidesign.github.io/portfolio/magazine/SPECTR/s3.amazonaws.com/weblionmedia-spectr/img/230x168/2.jpg	(from http://spectr-html.weblionmedia.net/post_template_one.html)
